cw	pmi_4	raw_4	pmi_10	raw_10	freq
paramilitair/adj			1.9446152	1	1202
parel/noun			1.2951702	1	2304
parkeer_toezicht/noun	7.0427213	1.0	6.144659	1	18
parket_magistraat/noun	3.8695986	1.0	2.9686084	1	433
parlement/noun			-1.5051342	1	37839
parochie/noun			1.6007336	2	3383
parten/fixed			0.68850553	1	4210
participatie/noun	2.0061972	2.0	1.5022985	3	5560
participeer/adj	4.662019	1.0	3.7524297	1	195
particulier/adj	1.1323012	2.0	0.6312457	3	13362
partij/noun	-1.1470788	3.0	-0.95586634	9	195439
partij_kaart/noun			4.602702	2	168
partner/noun	-0.5838488	1.0	-0.39174026	3	37073
partnerschap/noun	2.984796	1.0	2.078195	1	1045
pas/adv	0.1306422	9.0	0.0204708	20	163211
pas/verb			-0.12305441	4	37704
pas_aan/verb	0.997165	4.0	0.90079874	9	30588
pas_in/verb			2.4318454	3	2195
pas_toe/verb			-0.5636145	1	14666
pasklaar/adj	3.4507506	1.0	2.5404058	1	655
passeer/verb	0.09100245	1.0	-0.8184158	1	18897
passend/adj			0.40429428	1	5569
passé/adj	3.4572754	1.0	2.5551164	1	654
patiënt_vereniging/noun	4.3820734	1.0	3.474219	1	260
patriottisch/adj			3.8166928	1	183
patrouille/noun			0.8232214	1	3685
paus/noun			0.37178472	2	11710
pech/noun	0.73038185	1.0	1.2095504	4	10020
pech_seizoen/noun			5.418859	2	74
pedagogisch/adj			1.154438	1	2623
peil/noun	0.96212107	1.0	0.7511473	2	7907
peil/verb			1.0075988	1	3054
penalty/noun			0.51752603	1	4978
pendel_bus/noun			2.5533242	1	661
penning/noun			2.9017801	1	466
pensioen/noun	0.83873904	2.0	0.84967226	5	17932
pensioen_gerechtigd/adj			2.3926327	1	764
pensioneer/verb			3.285692	1	311
pensionering/noun	3.430022	2.0	2.522694	2	1338
peper_noot/noun			4.628105	2	165
per/prep	-1.0349698	4.0	-0.84222764	12	232898
percentage/noun	0.64384925	1.0	0.42881703	2	10857
perfect/adj	-0.44872648	1.0	-1.35727	1	32368
perikel/noun	2.423347	1.0	1.5172247	1	1836
periode/noun	-0.6367852	2.0	0.2458912	12	78068
periode_kampioen_schap/noun	4.3982224	1.0	3.4891918	1	254
periode_kampioenschap_pen/noun			9.018224	1	1
periode_titel/noun	3.2253654	3.0	3.0185225	6	2477
perk_in/verb			1.5092175	1	1853
pers/noun			-1.2726836	1	29776
personage/noun			-0.90425956	1	20478
personeel/noun	1.2025846	8.0	0.5209763	10	49896
personeel_beleid/noun			2.528753	2	1335
personeel_formatie/noun			5.1857853	2	94
personeel_kader/noun	4.4582	1.0	4.2393107	2	239
personeel_lid/noun	1.2308635	2.0	1.2418189	5	12095
personeel_statuut/noun	4.5457354	1.0	3.6429455	1	221
persoon/noun			0.28908652	9	56188
persoonlijk/adj	0.17886968	3.0	-0.036366742	6	51830
persoonlijk/adv			1.1671466	1	2591
perspectief/noun			-0.21905534	1	10388
perspectiefvolle/noun	9.933093	1.0	9.018224	1	1
persvrijheid/noun	2.8636444	1.0	1.9596378	1	1188
pessimisme/noun			2.091647	1	1040
piek_fijn/adj			2.718907	1	551
piep/verb	2.6101701	1.0	1.7025399	1	1524
piep_jong/adj			1.5860655	1	1710
piep_piep/noun			8.325077	1	2
pijler/noun			1.0186628	1	2998
pijn/noun			0.22449616	4	26684
pijnlijk/adj	0.18964972	1.0	-0.024904199	2	17121
pik_aan/verb	3.0790024	1.0	2.1698472	1	950
pik_in/verb			1.4937706	1	1871
pik_mee/verb			0.84034294	1	3609
piloot_project/noun	4.6313443	2.0	3.7245421	2	404
pion/noun			0.97277987	1	3141
piramidale/adj			5.3546624	1	39
pittig/adj			1.184792	2	5119
plaats/comp	0.321823	1.0	0.104801446	2	14960
plaats/noun	1.27428	38.0	1.0735788	77	219685
plaats/part	-0.7057865	1.0	-0.9196844	2	41876
plaats/prep	-0.08547373	1.0	-0.9924508	1	22500
plaats/verb			-2.0398316	1	64356
plaats_DIM/noun	1.4412948	2.0	0.94086474	3	9776
plaatselijk/adj	0.7368137	3.0	0.11598601	4	29659
plaatsing/noun	1.5451548	1.0	0.63893735	1	4412
plaatstje/noun			7.6319294	1	4
plafond/noun	1.0281917	1.0	0.118786454	1	7395
plak_boek/noun			3.1212075	1	371
plak_op/verb			1.9894464	1	1138
plan/fixed			-0.9172249	1	20863
plan/noun			-1.1800835	4	108930
plan/verb			-0.80519176	1	18886
plannenmaker/noun	3.8937318	1.0	2.9859774	1	422
plat_heid/noun	5.408591	1.0	4.504621	1	93
platteland/noun			0.72506213	2	8088
platteland_ontwikkeling/noun	5.83045	3.0	4.926661	3	183
pleeg/verb			-1.39865	1	33946
pleidooi/noun	0.9521503	1.0	0.0453669	1	8028
pleit/verb	0.38149297	2.0	-0.11966226	3	28318
plezant/adj			1.6136861	2	3337
plezier/noun	0.04771871	1.0	0.2407815	3	19728
ploeg/noun	2.5424292	98.0	2.290286	189	159236
ploeg_DIM/noun			3.0669305	1	386
ploeg_maat/noun	1.0155982	1.0	0.10663328	1	7481
ploeg_voor_stelling/noun			4.1403584	2	268
ploeg_werk/noun			4.193115	1	129
plooi/verb			1.3042606	1	2271
plots/adj	0.75675786	3.0	0.13363963	4	29082
plotseling/adj	0.13841656	1.0	-0.7705316	1	18007
pluimage/noun			2.754921	1	530
pluralistisch/adj			2.5698884	1	637
pluriformiteit/noun	3.701628	1.0	2.794458	1	511
plus/prep	1.8591546	4.0	0.9502596	4	12862
podium_kunst/noun	3.008235	1.0	2.104089	1	1025
poes/noun			1.1891705	1	2562
poging/noun	-0.76974106	1.0	0.1141483	6	44673
pole_positie/noun	5.373967	1.0	4.4712124	1	96
politicus/noun			-0.7700436	3	54316
politie/noun	-1.084975	3.0	-0.78023475	10	185518
politie_agent/noun			-0.007953227	1	8547
politie_brigadier/noun	8.243612	3.0	7.6865177	4	17
politie_inspecteur/noun			2.5881014	1	632
politie_team/noun			3.1434336	1	370
politiecommissaris/noun	2.3836815	1.0	1.4818066	1	1922
politiek/adj	-1.2535609	2.0	0.09133665	19	145013
politiek/noun			-0.17348821	6	59756
politiemens/noun	1.396269	1.0	1.1834556	2	5136
politisering/noun			3.3596132	1	289
poll/noun	3.32898	1.0	2.4203963	1	745
poltici/noun			6.751266	1	10
poneer/verb	3.1011395	1.0	2.1883762	1	929
poog/verb			1.4164968	3	6054
poort/noun	3.1337895	9.0	2.4285412	11	8108
poot/noun			-0.057498783	1	8820
popel/verb			2.116537	1	1008
populair/adj			-0.883606	2	40543
portfolio/noun			3.2324007	1	328
positie_spel/noun			2.6216276	1	601
positief/adj	0.35093284	4.0	0.36139748	10	58281
post/noun	0.94334495	2.0	0.039011993	2	16130
poster/noun			0.67468196	1	4249
pot/noun			-0.10326341	1	9268
potentie/noun			1.4983959	1	1865
potentieel/adj			-0.31737813	1	11430
potentieel/noun	1.7642171	1.0	2.2404776	4	3539
poulains/noun			4.2859807	1	114
poule/noun	1.7169375	1.0	1.5028385	2	3718
pover/adj			1.4876902	1	1886
poëzie/noun	0.49179986	1.0	-0.41452777	1	12699
praat/verb	-0.22168955	3.0	-0.8407297	4	77615
pracht_seizoen/noun			5.097241	1	52
prachtig/adj			-1.6603801	1	43891
practisch/adj	0.30605933	1.0	-0.60275155	1	15287
praktijk/noun	-0.45823404	1.0	-0.26872098	3	32671
prat/fixed			1.5575322	1	1745
pre_bureaucratisch/adj			9.018224	1	1
pre_pensioen/noun			2.1684685	1	954
precair/adj	2.937556	1.0	3.1265337	3	1095
precies/adj			-0.6317296	3	46964
precies/adv	-0.21874745	1.0	-0.43469003	2	25753
premier/noun	-0.55936605	2.0	-0.54713356	5	73125
presenteer/verb	-0.591206	1.0	-0.80274445	2	37511
president/noun			-1.3941584	3	102347
prestatie/noun	0.050835676	2.0	1.4939955	21	39282
presteer/verb	0.90962476	2.0	1.2548139	7	16675
prestige/noun			2.062941	2	2118
pretentie/noun	2.1355453	1.0	1.227714	1	2447
prettig/adj			-0.5202865	1	14082
preventie/noun	2.4497433	2.0	2.2362728	4	3579
prijs/noun	-0.98880947	2.0	-0.18861535	11	111414
prijs/verb	0.5637426	1.0	0.35411182	2	11809
prijs_stabiliteit/noun	4.671375	2.0	4.1652827	3	387
prijskaartje/noun			0.738958	1	3994
prikkel/noun			1.2598478	1	2358
pril/adj			0.6931238	1	4173
prima/adj			-0.7959241	1	18523
primaat/noun			2.0200338	1	1105
primair/adj			0.9966394	1	3065
principe/noun	-0.17022833	1.0	0.018030643	3	24469
principieel/adj			0.4027522	1	5573
prins/noun			-0.4367534	2	26190
prioritaire/adj			3.0439055	1	395
prioriteit/noun	0.5745268	1.0	1.7472284	8	11658
privacy_aspect/noun			6.07642	1	19
privé-leven/noun			0.93809485	1	3257
privé/adj			1.3523299	1	2169
probeer/verb	-0.3732051	5.0	-0.5891542	10	150013
probleem/noun	-0.11532227	9.0	-0.12939304	22	208882
probleemloos/adj	2.5472422	3.0	2.4877212	7	4857
problematiek/noun			0.49168453	1	5084
problematisch/adj			0.986481	1	3110
probleren/verb			8.325077	1	2
procedure/noun	-0.028657356	1.0	-0.24258618	2	21284
procedure_slag/noun			3.2120352	1	344
procent/adj			0.18556325	1	6944
procent/noun	1.1869274	76.0	0.7708535	124	480632
procuratiehouder/adj			6.820999	1	9
procureur-generaal/noun			0.9287568	1	3316
produceer/verb			-0.92617285	1	21055
productie/noun	0.51046467	3.0	-0.39699557	3	37238
productiviteit/noun			1.2059873	1	2492
proef/verb	1.7994324	3.0	1.40297	5	10292
proef_project/noun	2.1941695	1.0	1.2893461	1	2316
proeve/noun	2.282865	1.0	1.3772358	1	2125
prof/noun	1.0343862	1.0	0.12923959	1	7375
professionalisering/noun	3.372947	1.0	2.4639344	1	707
professionalisme/noun	3.607391	1.0	3.3916824	2	561
professioneel/adj	-0.02736524	1.0	0.6740445	5	21246
professor/noun	0.8492448	2.0	-0.059501808	2	17728
prognose/noun	1.5184312	1.0	0.61362845	1	4541
programma/noun	-0.7808814	2.0	-0.99552125	4	90499
programma_wet/noun	3.8967152	1.0	4.0892806	3	420
progressie/noun			1.1476378	1	2652
project/noun	-0.23304382	3.0	0.06274997	10	78290
promotie/noun	4.8875775	79.0	4.2386966	102	12338
promotie/prefix			4.8157725	1	68
promotie_degradatie/noun			7.0033207	2	15
promotie_dossier/noun	8.323655	1.0	7.408786	1	5
promotie_jaar/noun	7.987183	1.0	7.072314	1	7
promotie_plaats/noun			4.3388743	1	109
promotie_studie/noun	7.8536515	1.0	6.938782	1	8
promotie_ticket/noun	5.5309577	1.0	4.629346	1	82
promoveer/adj	6.093641	1.0	5.186327	1	47
promoveer/verb	4.346426	29.0	4.1365523	58	7789
prompt/adj			0.12383476	1	7338
pronk/verb			1.0592101	1	2936
prop/noun	2.4512558	1.0	1.5397433	1	1780
proper/adj	1.7774799	1.0	1.5753065	2	3522
protest_demonstratie/noun			3.8308382	1	182
prov/noun	7.0427213	1.0	6.8321724	2	18
provincale/noun			7.2264643	1	6
provinciaal/adj	4.1335535	100.0	3.9879725	212	34010
provinciaal/noun	3.422091	1.0	2.52447	1	746
provincialer/noun			3.6643536	2	428
provincialers/noun	5.1352386	1.0	5.3310127	3	122
provinciales/noun	9.933093	1.0	9.018224	1	1
provincie/noun	0.9454069	6.0	0.81519365	13	48624
provincie_bestuur/noun			0.905876	1	3427
psychisch/adj	1.0636247	1.0	0.15742682	1	7142
publicatie/noun			-0.46621168	1	13286
publiek/adj	0.16122459	2.0	0.50680304	7	35223
publiek/noun	-1.4631804	1.0	-0.76216567	5	89319
puik/adj	2.2002857	1.0	1.9881183	2	2296
punt/noun	-0.045105834	7.0	0.65759194	35	151613
punt_DIM/noun	0.8133753	1.0	2.1043153	9	9164
punt_aantal/noun			3.7583876	1	195
punt_gewin/noun			3.111909	1	376
punt_speler/noun			5.628762	1	30
put/verb			0.3586201	1	5854
puur/adj			0.38170663	4	22808
puzzel/noun			1.3483319	1	2193
qua/prep	0.5411086	1.0	1.0158392	4	12014
r2/noun			8.325077	1	2
raad/noun			-0.031009492	5	43094
raad_aan/verb	0.77925706	1.0	-0.1312512	1	9469
raad_lid/noun	0.75628376	1.0	1.2405674	4	9783
raad_voorzitter/noun			4.84769	1	66
raad_zitting/noun	3.9860377	2.0	3.086841	2	772
raadsel/noun			0.3630791	1	5865
raak/adj	0.92900854	1.0	1.1192188	3	8166
raak/verb	-1.7596955	1.0	-0.8737396	6	120335
racisme/noun	1.1678102	1.0	0.26477352	1	6457
rade/fixed			1.9640765	1	1167
radicaal/adj	0.48320457	1.0	-0.42434663	1	12776
rail/noun	2.36236	2.0	1.8606702	3	3898
raket_test/noun			6.843472	1	9
raming/noun			1.160105	1	2612
ramp/noun			-1.0765016	1	24657
ramp_scenario/noun			3.381383	2	573
rang/noun	1.863966	2.0	2.3418176	8	6406
rang_verhoging/noun			7.408786	1	5
ranglijst/noun			0.5592426	1	4791
rangschikking/noun	2.1081476	2.0	2.2984965	6	5026
rapport/noun			-0.52594596	3	42471
ras_spits/noun			8.325077	1	2
ratificeer/verb			1.8647811	1	1300
razend/adj	1.4015534	1.0	0.49498898	1	5100
reactie/noun	-0.8608851	1.0	-1.7679718	1	49051
reageer/verb			-2.2625191	1	80482
realiseer/verb	1.0498604	4.0	0.8336317	8	28999
realist/noun			2.1268013	1	997
realistisch/adj			0.45830652	2	10549
realiteit/noun	0.5611975	1.0	-0.3473537	1	11797
recent/adj			-1.5828758	1	40532
recht/noun	-0.3776308	2.0	0.10180166	8	60308
recht_flank/noun			1.7762489	1	1406
recht_gang/noun	3.0746596	1.0	2.1678329	1	959
recht_zaak/noun			-0.40294856	1	12616
rechtbank/noun			-1.8961588	1	57078
rechte/noun	1.4894569	3.0	1.7861196	10	13979
rechter/noun	0.74773735	7.0	0.2982086	11	68903
rechter_hand/noun			0.79830533	1	3757
rechts/adj			-0.0014189404	2	16780
rechtsback/noun	2.8260772	1.0	1.9166303	1	1226
rechtsbedeling/noun	5.3392367	1.0	4.4307084	1	99
rechtsorde/noun	5.8632655	16.0	4.956058	16	943
rechtsreeks/name			7.9196115	1	3
rechtsstaat/noun			1.0072005	1	3064
rechtstreeks/adj	1.3202081	5.0	0.8835456	8	27592
rechtvaardigheid/noun	3.4325545	3.0	2.5253277	3	2008
recreatie/noun	3.5092378	3.0	2.6033452	3	1863
rector/noun	1.9956739	1.0	1.7844256	2	2833
recupereer/verb			0.5196632	1	4979
recycling/noun	4.553772	1.0	3.6515472	1	218
red/verb	2.098493	15.0	1.6672221	24	38384
red_middel/noun			2.989584	1	420
redactie/noun			0.09144078	3	23222
redactie_secretaris/noun	6.0037217	1.0	5.0932846	1	51
redder/noun			1.0330459	1	3019
redder_ex_amen/noun			9.018224	1	1
redding/noun			1.0262089	2	6026
rede/noun	0.77867526	1.0	-0.1299804	1	9491
redelijk/adj			0.14364535	3	21648
redelijkheid/noun			2.1503534	1	972
reden/noun	-0.7013505	2.0	-0.001632499	10	83250
reductie/noun			1.5616827	1	1747
reeds/adv	0.0144523	1.0	0.89740723	6	20346
reeks/noun	1.4062777	12.0	1.8204318	45	60771
reeks_indeling/noun	5.32418	1.0	5.555618	3	111
reekswinnaar/name			8.612759	2	3
ref/noun			0.91394347	1	3341
referentie/noun			1.6148887	1	1655
refs/noun			3.3834343	2	570
regel/noun	-0.20441353	2.0	-0.19567613	5	50751
regel/verb	0.52378416	2.0	0.30847213	4	24558
regeling/noun	0.06469541	1.0	-0.14922464	2	19394
regelmaat/noun			0.6314356	1	4453
regelmatig/adj			-0.25071236	3	32081
regelrecht/adj			1.3933364	2	4126
regen/noun			-0.66727865	1	16453
regering/noun	-1.2304043	2.0	0.061153434	18	142235
regering_Bush/noun			1.157441	1	2630
regering_commissie/noun			4.153771	1	133
regering_partij/noun			0.4399356	1	5436
regerings/prefix			4.4388843	1	98
regime/noun	0.2822263	1.0	-0.626739	1	15597
regio/noun	0.2558556	3.0	0.2360731	7	48071
regionaal/adj	0.685963	2.0	1.1676893	8	20879
regionaliseren/verb			4.5685387	1	87
reglement/noun			0.8470271	2	7168
regulier/adj			0.032753564	1	8069
reik/verb	1.307225	1.0	2.007975	5	5601
reik_uit/verb	0.75384367	1.0	0.5449199	2	9827
reis/adj			1.9302325	1	1218
reis/noun	-0.39413312	1.0	-1.3003473	1	30698
reis/verb			-1.0133446	1	23074
reis_DIM/noun	2.8828623	1.0	1.9774686	1	1161
rekbaar/adj			3.2362466	1	328
reken/verb	0.69481426	5.0	0.6631017	12	51725
rekenaar-kundigheidwas/noun	9.933093	1.0	9.018224	1	1
rekening/noun	-0.46794093	2.0	0.23439404	10	66007
rekruteer/verb	2.576095	1.0	2.361626	2	1576
relatie/noun	-0.03244442	2.0	-0.2483633	4	42670
relatief/adj			-1.0420281	1	23590
relativeer/verb			0.16582355	1	7067
rem_af/verb			0.7655954	1	3903
remonte/noun			2.1973345	1	930
ren_aan/verb			2.824533	1	496
rendeer/adj	3.7999663	1.0	2.8952925	1	463
rendeer/verb	2.2735682	1.0	1.3713686	1	2142
renovatie/noun	0.8447651	1.0	0.6364324	2	8972
rentesubsidie_regeling/noun			9.018224	1	1
rentree/noun	1.542002	1.0	1.3412983	2	4442
reproductief/adj	4.5192175	1.0	3.6132967	1	225
research/noun	2.2639482	1.0	1.3529626	1	2147
reserve_kader/noun			7.6319294	1	4
reserven/noun			1.8764445	2	2565
reservenploeg/noun			4.8790655	1	63
resistentie/noun	3.8979108	1.0	2.991875	1	420
respect/noun	1.7278235	6.0	1.4269036	11	22054
respectabel/adj			1.594954	1	1691
respectievelijk/vg			-0.3478459	1	11781
rest/noun			-1.3350757	2	63293
rest/verb	1.1132246	1.0	0.89729327	2	6790
resteer/adj			1.046977	3	8772
resultaat/noun	0.21266998	6.0	0.5581933	21	100377
resultaat_gericht/adj			3.7281907	1	199
retour/noun	3.0477114	1.0	2.1416497	1	984
retourticketje/noun	7.368144	1.0	6.4532747	1	13
reuze/adj			1.7309369	1	1483
revanche/noun			0.61671096	1	4604
revelaties/noun	4.393792	1.0	3.4858232	1	255
revitalisering/noun			4.159963	1	130
revue/noun	2.5024602	2.0	1.5922405	2	3388
revueOOSTENDE/noun	9.933093	1.0	9.762665	2	1
reëel/adj	0.86948526	1.0	-0.039041054	1	8663
reïntegratie/noun	3.16575	1.0	2.2590265	1	873
riant/adj			0.68798697	1	4183
richt/verb	0.7476669	4.0	0.24344708	6	39138
richt_op/verb			0.83236593	9	32625
richting/noun	-0.5051025	1.0	-0.026846709	4	34229
richting/prep	-0.12012814	1.0	0.07223326	3	23303
richtlijn/noun	1.0950854	1.0	0.8814496	2	6927
ridder/noun			1.018881	1	3063
rij/noun			-0.7576561	2	35641
rij/verb	-1.0406564	2.0	-1.9479219	2	117377
rijk/adj			-0.8286073	2	38290
rijk_gevuld/adj	4.2029934	1.0	3.2959468	1	310
rijkdom/noun	3.5318189	10.0	2.6221364	10	6052
rijkelijk/adj			1.0891514	1	2802
rijkswacht/noun	0.6162105	1.0	0.41029003	2	11296
rijm/verb	2.4243746	1.0	1.5162306	1	1832
rijp/adj	2.5261397	5.0	2.207163	9	8266
rijp/verb	2.393601	1.0	2.1770358	2	1890
rijs/verb			0.14971207	1	7153
risico/noun			-1.7092779	1	46084
risico_onderneming/noun			7.9196115	1	3
risico_onderzoek/noun			7.9196115	1	3
risicodragend/adj	5.392462	1.0	4.489395	1	94
risicogedrag/name	9.933093	1.0	9.018224	1	1
riskeer/verb			0.17591557	1	7159
ritme/noun	0.71700686	1.0	-0.19326082	1	10084
rits/noun			2.0435112	1	1079
rivale/noun			0.14157464	1	7253
rivaliteit/noun			1.4410764	1	1972
rniet/noun			9.018224	1	1
roemrucht/adj	2.39287	1.0	1.4868859	1	1893
roep_om/verb	3.600702	1.0	2.692164	1	566
roer/noun	1.270718	1.0	1.0601541	2	5807
roerend/adj			1.2185935	1	2462
rol/noun	0.18488736	6.0	-0.030320816	12	103034
rond/part			-0.9320733	1	21150
rond/prep	-0.85869706	3.0	-1.2530386	5	146554
rond_af/verb			-0.68742836	1	16757
rond_maak/verb			3.7134275	1	203
ronde/noun	-1.0443467	1.0	-0.3400243	5	58805
ronduit/adv			0.18376313	1	6936
rood-zwarten/noun			5.5842366	1	31
rood/adj	-0.25093377	2.0	-0.056908444	6	53277
rood_broek/noun			5.1092052	1	51
rood_wit/adj	2.391808	1.0	1.4821533	1	1888
rood_wit/noun			3.8237405	2	367
rood_zwart/adj	4.0830483	1.0	3.8656552	2	348
rood_zwart/noun	4.792161	1.0	5.4930406	5	171
roodbroeken/name			9.018224	1	1
roos/noun			0.15891726	1	7172
rooskleurig/adj	1.860938	1.0	2.05264	3	3217
rouleer/verb			3.4420855	1	268
routine/noun			1.8542773	2	2613
routinier/noun			1.1222293	1	2708
rouwig/adj			2.330492	1	815
royaal/adj	1.6917523	1.0	0.7842295	1	3810
rsi/noun			2.2263846	1	964
rubriek/noun	1.656158	2.0	0.7628501	2	7935
rug/fixed	1.3913294	2.0	1.3974208	5	10280
rug/noun			-0.22208458	3	31221
ruil/verb			1.1063044	2	5607
ruim/adj	0.41895753	3.0	0.35854825	7	40811
ruim/adv	-1.5056083	1.0	-1.7155024	2	93699
ruim/verb			-0.10734259	1	9394
ruimschoots/adj			0.6061912	1	4553
ruimte/noun	-0.48365387	2.0	-0.47642964	5	67003
ruk/noun			1.6577702	1	1583
ruk_op/verb	1.677492	1.0	1.4679834	2	3891
rust/noun			-0.14804964	8	77212
rustig/adj	0.41022268	3.0	0.014799456	5	41223
s./name	6.377745	1.0	5.4830785	1	35
s/noun			0.94531983	1	3270
sabbat_jaar/noun	4.053958	1.0	3.148221	1	359
safe/noun			2.322178	1	816
salaris/noun			-0.4572615	1	13223
saldo/noun	1.7491723	1.0	0.841762	1	3592
salon/noun			1.1413388	1	2670
samen/adj	-0.7797066	3.0	-0.30230856	12	135100
samen/adv			0.07919368	2	15451
samen/part			-1.4867655	1	36908
samenkomst/noun			2.213166	1	912
samenleving/noun	1.414979	7.0	0.95873934	11	35210
samenspel/noun			1.4469305	1	1956
samenvatting/noun			0.9225185	1	3320
samenwerking/noun	1.3503731	7.0	1.4417813	19	37542
samenwerkingsverband/noun	1.5149748	1.0	0.60978585	1	4546
sanctie/noun			-0.30406475	1	11385
scenario/noun	0.12015282	1.0	0.30908614	3	18328
schaad/verb			0.5369481	1	4942
schaal/noun			0.15756157	2	14249
schaarste/noun			1.5506243	1	1772
schabouwelijke/adj			4.6940913	1	76
schaf_af/verb	0.45138118	1.0	1.155846	5	13252
schakel/verb			1.8784446	2	2547
schakel_over/verb			0.5457875	1	4819
schakel_uit/verb			0.19279629	2	13900
schandalig/adj	1.8633988	1.0	2.056928	3	3229
schande/noun	1.1823903	1.0	0.27701554	1	6364
schat_in/verb	2.0816753	3.0	1.1713798	3	7741
schatplichtig/adj			2.811648	1	500
scheid/verb	0.5653432	1.0	0.35191697	2	11783
scheidsrechter/noun	1.1014299	3.0	1.29922	9	20800
schenk/verb			0.4875684	3	15544
schep/verb	0.22696725	1.0	0.011261212	2	16497
schepen_college/noun			0.27352867	2	12825
schering/noun	3.1833084	1.0	2.2766414	1	857
scherp/adj			-0.54260254	2	28724
scherp/noun			0.7488128	1	3979
scherp_aan/verb	1.7909936	1.0	0.88447505	1	3469
scherp_rechter/noun			3.2572737	1	327
schiet/verb	0.071346045	2.0	-0.8356571	2	38654
schiet_op/verb			0.5522608	1	4813
schiet_over/verb	2.8851414	1.0	1.9733188	1	1152
schiet_tekort/verb			0.86142683	1	3536
schijn/noun			0.8123636	2	7413
schijnwerper/noun			1.648072	2	3214
schilder/noun			-0.4743965	1	13457
schilderkunst/noun	1.7505339	1.0	0.84283113	1	3596
schip/noun			-1.4268914	1	34921
schitterend/adj			0.07218116	3	23278
schoen/noun			-0.6580085	1	16130
schoen_DIM/noun	2.4231417	1.0	2.215246	2	1834
schok/noun	1.3805811	1.0	1.5719695	3	5197
schokkend/adj			0.8045712	1	3749
scholengemeenschap/noun			1.8799126	1	1291
scholing/noun	3.50868	4.0	3.29321	8	2474
school/noun	-1.8250494	1.0	-0.24596643	12	128591
school_bank/noun			1.8830143	1	1281
school_bezoek/noun			4.459098	1	97
school_gebouw/noun			1.4684042	1	1930
school_groep/noun			4.253063	1	126
schools/adj			2.3774989	1	773
schoolverlaten/noun	5.346851	1.0	8.375318	50	100
schoon/adj	2.9492357	12.0	2.0451024	12	13045
schoonheid/noun	0.63141644	1.0	0.41916963	2	11027
schoot/noun	1.1174635	1.0	0.21519785	1	6806
schop/verb	0.97642004	1.0	0.06765216	1	7802
schors/verb	0.30400962	1.0	0.09610908	2	15348
schorsing/noun			0.34984154	3	17788
schort_op/verb			0.51071745	1	5069
schout-bij_nacht/noun	7.7358685	1.0	6.820999	1	9
schrap/verb			-0.11505453	2	19152
schriftelijk/adj	1.0912834	1.0	0.87652445	2	6932
schrijf/verb	-1.3576204	2.0	-0.87999886	8	160883
schrijf_af/verb	1.6315405	1.0	1.4167715	2	4059
schrijf_in/verb	-0.025290826	1.0	0.4539396	4	21211
schrijf_toe/verb	1.0325441	1.0	0.12250523	1	7356
schrijver/noun			-1.6906228	1	45521
schrik/noun	0.57309437	1.0	0.7673906	3	11680
schroef_terug/verb			1.852344	2	2624
schud/verb			-0.31959018	1	11503
schuif/verb	0.6513221	2.0	0.14750706	3	21594
schuim/noun	2.8030949	1.0	1.8956798	1	1256
schuim_wijn/noun			3.597689	1	229
schuld/noun			-1.5465267	1	39291
schuld_sanering/noun	3.7247548	1.0	2.8227987	1	500
schuldenlast/noun	1.903579	1.0	1.6915281	2	3090
schuldig/adj	0.38103545	1.0	-0.5239709	1	14169
scoor/adj	2.4818516	1.0	1.5745018	1	1729
scoor/verb	0.73041606	7.0	0.36342108	12	69888
score/noun	0.3511979	1.0	0.53996557	3	14535
score_loos/adj	3.9447587	1.0	3.0356739	1	400
scout/verb	2.8312113	1.0	1.9268563	1	1223
screening/noun			2.634675	2	1196
scène/noun	0.24794048	1.0	-0.66259813	1	16126
seconde/noun			-1.3726974	1	32908
secretaris/noun	1.1165086	2.0	1.3085717	6	13556
secretaris_jurist/noun			9.018224	1	1
sector/noun			-0.40150046	3	37346
sector_organisatie/noun			5.3925505	1	38
secularisme/noun	5.415389	1.0	4.506815	1	92
sedert/adv			2.691806	1	563
sedert/prep			0.34341174	1	5903
sedertdien/adv			2.4495842	1	714
segregatie/noun	3.4446485	1.0	2.5380259	1	660
seizeoen/noun	9.933093	1.0	9.018224	1	1
seizoen/noun	2.8251307	141.0	2.6449034	291	172823
seizoenéé/noun			9.018224	1	1
seksueel/adj	1.1909182	3.0	0.5716624	4	18863
selecteer/verb	0.5388596	1.0	0.7300582	3	12075
selectie/noun	0.68073153	3.0	0.6222996	7	31528
selectie_probleem/noun			3.0576053	1	397
semi_religieus/adj	6.349574	1.0	5.4486914	1	36
senator/noun			-0.10871313	1	9365
senior/noun	0.76709664	1.0	0.55948114	2	9749
september/noun	-1.5724677	1.0	-0.6833153	6	99854
sereen/adj			1.3145618	1	2243
sereniteit/noun			2.4147544	1	748
serieus/adj	0.06446564	2.0	-0.14883834	4	38770
sfeer/noun	-0.6662971	1.0	-0.47637394	3	40266
shirt/noun			0.37786663	1	5723
shoes/noun			3.5382102	1	243
shorttrackers/noun			4.436322	1	101
signaal/noun			-0.66962004	1	16258
sijpel/verb			2.4862535	1	692
simpel/adj	0.5234154	2.0	0.3083608	4	24498
sinas/noun			5.04135	1	54
sinds/prep	-2.1870437	1.0	-0.8959681	9	184528
sinterklaas_feest/noun	5.0310645	2.0	4.128439	2	272
site/noun			-1.1961781	1	27637
situatie/noun	1.4273565	14.0	1.3133422	31	69414
situeer/verb	1.6261582	1.0	1.406703	2	4057
